# CFRU hook symbols resolved against Radical Red v4.1
# ROM pinned by ../rom.sha1. Generated by tools/resolve_cfru_hooks.py — do not hand-edit.
# 539 resolved, 84 unresolved (of 623 hooks)
#
# name  vanilla_hook_addr  rr_compiled_addr (Thumb bit set)

ReusableTMCheck1                                        0x08124EA0  0x09044B65
ReusableTMCheck2                                        0x08124F6C  0x09044B85
ReusableTMCheck3                                        0x08125C74  0x09044BA5
HmSymbolFix                                             0x08131E96  0x09044C65
SelectedTmSymbolFix                                     0x0813250A  0x09044C91
SingleTmPurchaseFix                                     0x0809BC7C  0x09044BC1
AddSingleTmFix                                          0x0809BEBC  0x09044BCD
UnbuyableTmFix                                          0x0809BC3E  0x09044BF5
FixTmShopPrice                                          0x0809B41C  0x09044C29
UnsellableTmFix                                         0x0813291C  0x09044C0D
ReloadMartList                                          0x0809BECA  0x09044C35
StartCB_HandleInput                                     0x0806F280  0x090BDF85
SetUpStartMenu                                          0x0806ED54  0x090BE179
StartCB_HandleInput                                     0x0806F280  0x090BDF85
FixStartMenuSize                                        0x080F78F4  0x090000B5
SendMonToPC                                             0x08040B90  0x090B6E39
GetBoxMonDataAt                                         0x0808BA18  0x090B6B39
SetBoxMonDataAtHook                                     0x0808BA60  0x09042FCD
GetBoxMonNickAt                                         0x0808BAE4  0x090B6AF9
SetBoxMonNickAt                                         0x0808BB2C  0x090B6ABD
GetAndCopyBoxMonDataAtHook                              0x0808BB70  0x09042FD5
SetBoxMonAt                                             0x0808BBB4  0x090B6CA5
CopyBoxMonAt                                            0x0808BBF4  0x090B68B1
ZeroBoxMonAt                                            0x0808BCB4  0x090B68D9
BoxMonAtToMon                                           0x0808BCF0  0x090B6A45
GetBoxedMonPtr                                          0x0808BD30  0x090B69F5
GetBoxNamePtr                                           0x0808BD6C  0x090B6D2D
sub_808BDE8Hook                                         0x0808BDF0  0x09042FDD
GetBoxWallpaper                                         0x0808BD94  0x090B6D45
SetBoxWallpaper                                         0x0808BDBC  0x090B6D5D
PlaceBoxMonIcon                                         0x08090D58  0x090B6FDD
sub_80916F4                                             0x080916F4  0x090B6D75
ExpandedItemNameFixPokemonStorageSystemHook             0x08093F58  0x09043051
CompressedStorageSummaryScreenUpdate1                   0x08093768  0x09042FE9
CompressedStorageSummaryScreenUpdate2                   0x08138BD2  0x09042FFD
CompressedStorageSummaryScreenUpdate2                   0x0813936E  0x09042FFD
SwapBoxMonMovesUpdate1                                  0x08139208  0x0904300B
SwapBoxMonMovesUpdate2                                  0x08139304  0x09043031
UpdateRepelCounter                                      0x080830B8  0x090B213D
TaskRepel                                               0x080A19E8  0x090B20D9
AreItemsDisabledHook                                    0x080143D4  0x09042305
GetCurrentPocketItemAmountHook                          0x08028760  0x090421D9
ExpandedBerriesFix1                                     0x0806BDEC  0x0904229D
SetMemoryForBagStorage                                  0x08099E44  0x090A5F35
DoesBagHaveBerry                                        0x08099FAC  0x090A6335
CompactItemsInBagPocket                                 0x0809A584  0x090A650D
SortBerriesOrTMHMs                                      0x0809A720  0x090A64E5
SanitizeItemId                                          0x0809A8A4  0x090A5121
BerryIdFromItemId                                       0x0809C8E4  0x090A538D
PrintRegisteredItemInBagHook                            0x0810872C  0x09042395
AllocateBagItemListBuffers                              0x081083F4  0x090A5F59
Bag_BuildListMenuTemplate                               0x0810842C  0x090A6749
BagListMenuGetItemNameColored                           0x08108560  0x090A670B
PrintItemDescriptionOnMessageWindow                     0x08108818  0x090A65F1
PocketCalculateInitialCursorPosAndItemsAbove            0x081089F4  0x090A62CD
OpenBagBugFix3                                          0x08108AC0  0x09042235
CountItemsInBag                                         0x08108DC8  0x090421E1
GetSmallestItemAmount                                   0x08108E20  0x090421F5
BagSorterHook                                           0x0810900C  0x0904231D
SelectItemFromBagCheck                                  0x081090B8  0x0904310D
PrepRedrawItemDescriptionOnEndMovingItem                0x0810948A  0x0904238D
RegisteredItemBagActionsHook                            0x08109A44  0x090423B1
BagSorterHook2                                          0x08109AD4  0x09042339
BagSorterHook3                                          0x08109B5C  0x0904235D
RegisterItemHook                                        0x0810A02A  0x090423D9
BackupPlayerBag                                         0x0810ADD8  0x090A5FBD
RestorePlayerBag                                        0x0810AECC  0x090A60C1
SelectItemFromTMCaseCheck                               0x081323B0  0x09043125
PokeDudeBackupTMCaseHook                                0x08132E76  0x090422E5
PokeDudeClearTMCaseHook                                 0x08132EB0  0x090422F1
PokeDudeRestoreTMCaseHook                               0x0813318C  0x090422F9
TMCaseSplitIconsHook                                    0x081334C4  0x090423E9
AllocateBerryPouchSpace                                 0x0813D1C0  0x0904228F
GetBerryNameBerryIdFix                                  0x0813D33C  0x090422D1
ExpandedBerriesFix2                                     0x0814A490  0x090422BD
BagLRScroll                                             0x0810852E  0x09042249
TMCaseLRScroll                                          0x08131D1C  0x09042263
BerryPouchLRScroll                                      0x0813D306  0x09042279
MoveReminderHook_FixCalloc                              0x080E47A4  0x09044431
MoveReminderHook_FixLoadMoveId1                         0x080E4AA0  0x0904443D
MoveReminderHook_FixLoadMoveId2                         0x080E4CB2  0x09044451
MoveReminderHook_FixLoadMoveId3                         0x080E4E0A  0x09044465
MoveReminderHook_FixLoadMoveId4                         0x080E4E28  0x09044479
MoveReminderHook_FixLoadMoveId5                         0x080E4F90  0x09044489
MoveReminderHook_FixNumRelearnableMoves                 0x080E50E8  0x090443FD
MoveReminderHook_FixMoveNameLoading                     0x080E523E  0x090443ED
MoveReminderHook_FixDataLoading                         0x080E54D0  0x090443E1
MoveReminderHook_FixWindowTemplates                     0x080E46B4  0x09044411
MoveReminderHook_AddSplitIcon                           0x080E5434  0x09044495
DrawBlockHook                                           0x0805A9B8  0x090004B1
GetCoins                                                0x080D0554  0x090BBEB9
SetCoins                                                0x080D057C  0x090BBEC5
GiveCoins                                               0x080D05A4  0x090BBED1
TakeCoins                                               0x080D05E4  0x090BBEFD
ExpandCoinIntConversion                                 0x080D06D6  0x090000A5
SetInitialSafariZoneParams                              0x080A0ED0  0x0900009D
FixSafariZoneWindow                                     0x0806EE98  0x09000089
FixSafariZoneBattleWindow                               0x08049D1A  0x09000069
CustomScrollingMultichoiceHook                          0x080CB94C  0x09000001
ScrollingMultiSizeHook                                  0x080CB82A  0x09000055
CriticalCaptureAnimHook                                 0x080EFEE4  0x09042C91
SpriteCB_InitThrownBallBouncing                         0x080EFB58  0x09067E35
PlayerHandleSuccessBallThrowAnim                        0x0803275C  0x0907D981
PlayerHandleBallThrowAnim                               0x080327B0  0x0907D9E1
ActivateMGBAPrint                                       0x081E381C  0x09043445
TextPrinterWaitWithDownArrow                            0x08005634  0x090C0E59
TextPrinterWait                                         0x08005680  0x090C0EA5
AutoScrollBattleLevelUpBoxHook1                         0x08026330  0x0904361D
AutoScrollBattleLevelUpBoxHook2                         0x08026350  0x0904362D

# --- unresolved (hook exists but isn't a whole-function trampoline) ---
# Task_PlayerStartSendOutAnim                           0x08033660  no pc-relative ldr at hook site (first hw 0xB5F0)
# Task_OpponentStartSendOutAnim                         0x08038DC4  no pc-relative ldr at hook site (first hw 0xB5F0)
# RaidHealthbarSpriteSheetFix                           0x0803493C  no pc-relative ldr at hook site (first hw 0x2D09)
# RaidBossHPColourHook                                  0x0804A116  no pc-relative ldr at hook site (first hw 0x2103)
# RaidCapturedSentToBoxStringHook                       0x0802DF74  no pc-relative ldr at hook site (first hw 0x0600)
# ItemId_GetHoldEffect                                  0x0809A924  no pc-relative ldr at hook site (first hw 0xB510)
# SitrusBerryOverworldEffectUpdate                      0x08041C94  no pc-relative ldr at hook site (first hw 0x9000)
# PlayerJumpLedge                                       0x0805C23C  no pc-relative ldr at hook site (first hw 0xB510)
# RemoveWalkThroughWallCheat                            0x08058E28  literal 0x000003FF not a Thumb code pointer
# PartyMenuAfterCancelLearnMoveHook                     0x08125EEE  no pc-relative ldr at hook site (first hw 0x9001)
# ItemUseCB_RareCandy                                   0x081262AC  no pc-relative ldr at hook site (first hw 0xB5F0)
# DoMoveAnim                                            0x0807259C  no pc-relative ldr at hook site (first hw 0xB500)
# SpriteCB_EnemyShadow                                  0x08035624  no pc-relative ldr at hook site (first hw 0xB5F0)
# SetAverageBattlerPositionsHook                        0x08076DA8  no pc-relative ldr at hook site (first hw 0x469A)
# SlideMonToOriginalPos                                 0x080991B4  no pc-relative ldr at hook site (first hw 0xB5F0)
# SlideMonToOffset                                      0x080992E0  no pc-relative ldr at hook site (first hw 0xB570)
# AnimTask_ShakeAndSinkMon                              0x08098E91  no pc-relative ldr at hook site (first hw 0x04B5)
# ShadowIllusionHook                                    0x0803570C  no pc-relative ldr at hook site (first hw 0x0E04)
# UpdateCryForIllusionHook                              0x0804B324  no pc-relative ldr at hook site (first hw 0x1C38)
# LaunchBattleAnimationIllusionHook                     0x08072604  no pc-relative ldr at hook site (first hw 0xF002)
# UpdateElevationForIllusionHook                        0x08074750  no pc-relative ldr at hook site (first hw 0x0E06)
# SaveWriteToFlash                                      0x080D97D0  no pc-relative ldr at hook site (first hw 0xB5F0)
# GetSaveValidStatus                                    0x080D9F0C  no pc-relative ldr at hook site (first hw 0xB5F0)
# TryLoadSaveSector                                     0x080DA120  no pc-relative ldr at hook site (first hw 0xB570)
# LinkTradeSaveHook                                     0x0805415E  no pc-relative ldr at hook site (first hw 0xF086)
# GetMegaSpecies                                        0x0801D794  no pc-relative ldr at hook site (first hw 0xD118)
# GetLRKeysState                                        0x080BF630  no pc-relative ldr at hook site (first hw 0xB500)
# GetLRKeysPressedAndHeld                               0x080BF66C  no pc-relative ldr at hook site (first hw 0xB500)
# sub_8104284                                           0x08104284  no pc-relative ldr at hook site (first hw 0xB500)
# ContextNpcGetTextColor                                0x080CBE00  no pc-relative ldr at hook site (first hw 0xB500)
# CreateTrainerPicSpriteHook                            0x0810C2AC  no pc-relative ldr at hook site (first hw 0x9C09)
# CreditsPlayerPaletteHook                              0x080F4A3C  no pc-relative ldr at hook site (first hw 0xF77B)
# sub_805F510                                           0x0805F510  no pc-relative ldr at hook site (first hw 0xB510)
# RegionMapPlayerIconHook                               0x080C42F4  no pc-relative ldr at hook site (first hw 0xB010)
# ChangeSummaryScreenMonMulti                           0x0813B38C  no pc-relative ldr at hook site (first hw 0xB5F0)
# SummaryScreen_IsMultiBattlePartner                    0x08138B4C  no pc-relative ldr at hook site (first hw 0xB500)
# SummaryScreenMonIsFromGBA                             0x0813B7F8  no pc-relative ldr at hook site (first hw 0xB500)
# SummaryScreen_TradeMonMetLocationHook                 0x08137776  no pc-relative ldr at hook site (first hw 0xF708)
# ReshowPCMenuAfterHallOfFamePC                         0x080CA5C0  no pc-relative ldr at hook site (first hw 0xB500)
# GetVisualBaseStat                                     0x0801D77C  no pc-relative ldr at hook site (first hw 0x3E8A)
# FixPokedexCheckNullSpeciesHook                        0x08104ACA  no pc-relative ldr at hook site (first hw 0x1E58)
# GetDaycareCompatibilityScore                          0x0804654C  no pc-relative ldr at hook site (first hw 0xB5F0)
# GetLevelAfterDaycareSteps                             0x0804574C  no pc-relative ldr at hook site (first hw 0xB530)
# DaycareLevelCapHook                                   0x08045690  no pc-relative ldr at hook site (first hw 0x1C29)
# GetAllEggMoves                                        0x0801D784  literal 0x02023BE4 not a Thumb code pointer
# GetMonDevolution                                      0x0801D78C  no pc-relative ldr at hook site (first hw 0x4348)
# SkipEggHatchNicknameHook                              0x080474F6  no pc-relative ldr at hook site (first hw 0xF02A)
# RemoveTMPPRestoreHook                                 0x08125FC8  no pc-relative ldr at hook site (first hw 0x1C30)
# DoDrawStartMenu                                       0x0806F01C  no pc-relative ldr at hook site (first hw 0xB510)
# DrawStartMenuInOneGo                                  0x0806F14C  no pc-relative ldr at hook site (first hw 0xB500)
# Task_StartMenuHandleInput                             0x0806F1F0  no pc-relative ldr at hook site (first hw 0xB530)
# SaveDialogCB_PrintAskSaveText                         0x0806F7A8  no pc-relative ldr at hook site (first hw 0xB500)
# MoveReminderHook_FixBgPalette                         0x080E4760  no pc-relative ldr at hook site (first hw 0xF71C)
# SlotMachineExpandedCoinsDisplayFix                    0x08140F44  no pc-relative ldr at hook site (first hw 0x0400)
# ScrollingMultiLeftRightHook                           0x080CBAC8  no pc-relative ldr at hook site (first hw 0x4018)
# FixInstantTextOptionSpeed                             0x08002D10  literal 0x02020010 not a Thumb code pointer
# RunTextPrintersForInstantTextHook                     0x08002DEE  no pc-relative ldr at hook site (first hw 0x090C)
# GetCurrentLevelCap                                    0x0801D79C  no pc-relative ldr at hook site (first hw 0x0080)
# ChangeTrainerPicPal                                   0x0801D7A4  no pc-relative ldr at hook site (first hw 0x2080)
# GetMinimumLevel                                       0x0801D7AC  literal 0x02023D74 not a Thumb code pointer
# GetLevelUpMovePairsBySpecies                          0x0801D7BC  no pc-relative ldr at hook site (first hw 0x3DD0)
# BuildTMMoveset                                        0x0801D7C4  no pc-relative ldr at hook site (first hw 0x694E)
# BuildTutorMoveset                                     0x0801D7CC  no pc-relative ldr at hook site (first hw 0x0600)
# GetAbility1                                           0x0801D7D4  no pc-relative ldr at hook site (first hw 0xE192)
# GetAbility2                                           0x0801D7DC  no pc-relative ldr at hook site (first hw 0x2002)
# GetHiddenAbility                                      0x0801D7E4  no pc-relative ldr at hook site (first hw 0xFB99)
# GetAbilityName                                        0x0801D7EC  no pc-relative ldr at hook site (first hw 0xE186)
# CountTMsInBag                                         0x0801D7F4  literal 0x02023D6B not a Thumb code pointer
# GetEventObjectGraphicsId                              0x0801D804  no pc-relative ldr at hook site (first hw 0x7808)
# PrepMiningWarp                                        0x0801D80C  literal 0x02023D4A not a Thumb code pointer
# IsLevelUpEvolutionMethod                              0x0801D814  no pc-relative ldr at hook site (first hw 0x6828)
# IsItemEvolutionMethod                                 0x0801D81C  no pc-relative ldr at hook site (first hw 0xD126)
# GetPlayerAvatarGraphicsIdByCurrentState               0x0801D824  no pc-relative ldr at hook site (first hw 0x6800)
# LoadTrainerBackPal                                    0x0801D82C  no pc-relative ldr at hook site (first hw 0x2800)
# ClearNewGamePlusFlags                                 0x0801D83C  no pc-relative ldr at hook site (first hw 0x4308)
# TryReplaceUnboundNormalTrainerSpecies                 0x0801D84C  no pc-relative ldr at hook site (first hw 0x3D48)
# GetOutfitStyleByTrainerPic                            0x0801D854  no pc-relative ldr at hook site (first hw 0x3DD0)
# ChangeEventObjPal                                     0x0801D85C  no pc-relative ldr at hook site (first hw 0x0200)
# ChangeTrainerBackPal                                  0x0801D864  no pc-relative ldr at hook site (first hw 0x8EA8)
# CanSpeciesEvolve                                      0x0801D874  no pc-relative ldr at hook site (first hw 0x2680)
# IsSpeciesBannedFromRandomizer                         0x0801D87C  no pc-relative ldr at hook site (first hw 0xD122)
# GetBaseStatsTotal                                     0x0801D884  no pc-relative ldr at hook site (first hw 0x1C21)
# IsAutoScrollEnabled                                   0x0801D88C  no pc-relative ldr at hook site (first hw 0x2180)
# TierBanScreenFromScript                               0x0801D894  no pc-relative ldr at hook site (first hw 0xD116)
